SYMBOL	Domino	NCBI
XPNPEP1	0.29690021	NCBIGene:7511
XPNPEP3	0.07142798	NCBIGene:63929
XPO1	0.99999264	NCBIGene:7514
XPO4	0.76264134	NCBIGene:64328
XPO5	0.92735041	NCBIGene:57510
XPO6	0.66645578	NCBIGene:23214
XPO7	0.97690738	NCBIGene:23039
XPOT	0.59719784	NCBIGene:11260
XPR1	0.48677775	NCBIGene:9213
XRCC1	0.13272347	NCBIGene:7515
XRCC2	0.11546509	NCBIGene:7516
XRCC3	0.39913723	NCBIGene:7517
XRCC4	0.10809225	NCBIGene:7518
XRCC5	0.98750907	NCBIGene:7520
XRCC6	0.99721586	NCBIGene:2547
XRN1	0.96111433	NCBIGene:54464
XRN2	0.59210487	NCBIGene:22803
XRRA1	0.17179649	NCBIGene:143570
XXYLT1	0.10398651	NCBIGene:152002
XYLB	0.0801915	NCBIGene:9942
XYLT1	0.41631851	NCBIGene:64131
XYLT2	0.34193527	NCBIGene:64132
YAE1	0.08375173	NCBIGene:57002
YAF2	0.86036247	NCBIGene:10138
YAP1	0.99975967	NCBIGene:10413
YARS	0.22580445	NCBIGene:8565
YARS2	0.11258525	NCBIGene:51067
YBEY	0.05375331	NCBIGene:54059
YBX1	0.99989352	NCBIGene:4904
YBX2	0.41077661	NCBIGene:51087
YBX3	0.07819896	NCBIGene:8531
YDJC	0.12348239	NCBIGene:150223
YEATS2	0.71799437	NCBIGene:55689
YEATS4	0.86658029	NCBIGene:8089
YES1	0.81323761	NCBIGene:7525
YIF1A	0.21502897	NCBIGene:10897
YIF1B	0.05137072	NCBIGene:90522
YIPF1	0.05088701	NCBIGene:54432
YIPF2	0.05561804	NCBIGene:78992
YIPF3	0.28820668	NCBIGene:25844
YIPF4	0.0844383	NCBIGene:84272
YIPF5	0.33512771	NCBIGene:81555
YIPF7	0.11395526	NCBIGene:285525
YJEFN3	0.31647165	NCBIGene:374887
YJU2	0.08848359	NCBIGene:55702
YKT6	0.48106146	NCBIGene:10652
YLPM1	0.33406219	NCBIGene:56252
YME1L1	0.85159374	NCBIGene:10730
YOD1	0.27791676	NCBIGene:55432
YPEL1	0.07244178	NCBIGene:29799
YPEL2	0.63281695	NCBIGene:388403
YPEL3	0.27596932	NCBIGene:83719
YPEL4	0.42715361	NCBIGene:219539
YPEL5	0.3248196	NCBIGene:51646
YRDC	0.1359912	NCBIGene:79693
YTHDC1	0.43062792	NCBIGene:91746
YTHDC2	0.81744865	NCBIGene:64848
YTHDF1	0.2922108	NCBIGene:54915
YTHDF2	0.88976901	NCBIGene:51441
YTHDF3	0.77915178	NCBIGene:253943
YWHAB	0.99882282	NCBIGene:7529
YWHAE	0.99998819	NCBIGene:7531
YWHAG	0.99955147	NCBIGene:7532
YWHAH	0.99916308	NCBIGene:7533
YWHAQ	0.99950884	NCBIGene:10971
YWHAZ	0.99648133	NCBIGene:7534
YY1	0.99936476	NCBIGene:7528
YY1AP1	0.07079723	NCBIGene:55249
ZACN	0.09975224	NCBIGene:353174
ZADH2	0.09935586	NCBIGene:284273
ZAN	0.13224445	NCBIGene:7455
ZAP70	0.97894357	NCBIGene:7535
ZAR1	0.10972816	NCBIGene:326340
ZAR1L	0.08238257	NCBIGene:646799
ZBBX	0.05658695	NCBIGene:79740
ZBED2	0.08654619	NCBIGene:79413
ZBED3	0.13812254	NCBIGene:84327
ZBED4	0.37166199	NCBIGene:9889
ZBED5	0.15370911	NCBIGene:58486
ZBED6	0.31852365	NCBIGene:100381270
ZBED6CL	0.07928942	NCBIGene:113763
ZBED8	0.09316448	NCBIGene:63920
ZBED9	0.22202788	NCBIGene:114821
ZBP1	0.46187858	NCBIGene:10642
ZBTB1	0.62950739	NCBIGene:22890
ZBTB10	0.53134727	NCBIGene:65986
ZBTB11	0.26053841	NCBIGene:27107
ZBTB12	0.57441704	NCBIGene:221527
ZBTB14	0.54825913	NCBIGene:7541
ZBTB16	0.97840392	NCBIGene:7704
ZBTB17	0.99883516	NCBIGene:7709
ZBTB18	0.75741364	NCBIGene:10472
ZBTB2	0.5710667	NCBIGene:57621
ZBTB20	0.99447116	NCBIGene:26137
ZBTB21	0.35519642	NCBIGene:49854
ZBTB22	0.33186887	NCBIGene:9278
ZBTB24	0.07173386	NCBIGene:9841
ZBTB25	0.14694494	NCBIGene:7597
ZBTB26	0.17094133	NCBIGene:57684
ZBTB3	0.13219302	NCBIGene:79842
ZBTB32	0.28155222	NCBIGene:27033
ZBTB34	0.77331332	NCBIGene:403341
ZBTB37	0.25989043	NCBIGene:84614
ZBTB38	0.32256969	NCBIGene:253461
ZBTB39	0.20144693	NCBIGene:9880
ZBTB4	0.81314222	NCBIGene:57659
ZBTB40	0.06777022	NCBIGene:9923
ZBTB41	0.38810441	NCBIGene:360023
ZBTB42	0.1121069	NCBIGene:100128927
ZBTB43	0.78699598	NCBIGene:23099
ZBTB44	0.48620554	NCBIGene:29068
ZBTB45	0.09501376	NCBIGene:84878
ZBTB46	0.37587947	NCBIGene:140685
ZBTB47	0.4794532	NCBIGene:92999
ZBTB48	0.34208475	NCBIGene:3104
ZBTB49	0.07958367	NCBIGene:166793
ZBTB5	0.31716627	NCBIGene:9925
ZBTB6	0.255609	NCBIGene:10773
ZBTB7A	0.3548171	NCBIGene:51341
ZBTB7B	0.94580412	NCBIGene:51043
ZBTB7C	0.63237623	NCBIGene:201501
ZBTB8A	0.21968097	NCBIGene:653121
ZBTB8B	0.11181259	NCBIGene:728116
ZBTB8OS	0.19144144	NCBIGene:339487
ZBTB9	0.12258344	NCBIGene:221504
ZC2HC1A	0.16919457	NCBIGene:51101
ZC2HC1B	0.06387304	NCBIGene:153918
ZC2HC1C	0.16670479	NCBIGene:79696
ZC3H10	0.70976652	NCBIGene:84872
ZC3H11A	0.39193673	NCBIGene:9877
ZC3H12A	0.26807179	NCBIGene:80149
ZC3H12C	0.30555131	NCBIGene:85463
ZC3H12D	0.21918907	NCBIGene:340152
ZC3H13	0.35128695	NCBIGene:23091
ZC3H14	0.30870117	NCBIGene:79882
ZC3H15	0.41713642	NCBIGene:55854
ZC3H18	0.86104692	NCBIGene:124245
ZC3H3	0.28791768	NCBIGene:23144
ZC3H4	0.72786357	NCBIGene:23211
ZC3H6	0.30151248	NCBIGene:376940
ZC3H7A	0.46868	NCBIGene:29066
ZC3H7B	0.82557256	NCBIGene:23264
ZC3H8	0.08037133	NCBIGene:84524
ZC3HAV1	0.10690604	NCBIGene:56829
ZC3HAV1L	0.08028548	NCBIGene:92092
ZC3HC1	0.07830843	NCBIGene:51530
ZCCHC10	0.08099656	NCBIGene:54819
ZCCHC14	0.77652003	NCBIGene:23174
ZCCHC17	0.14741998	NCBIGene:51538
ZCCHC2	0.16079048	NCBIGene:54877
ZCCHC24	0.30337017	NCBIGene:219654
ZCCHC3	0.22092057	NCBIGene:85364
ZCCHC4	0.05901273	NCBIGene:29063
ZCCHC7	0.10989408	NCBIGene:84186
ZCCHC8	0.21444642	NCBIGene:55596
ZCCHC9	0.06613664	NCBIGene:84240
ZCRB1	0.07488693	NCBIGene:85437
ZCWPW1	0.06910071	NCBIGene:55063
ZCWPW2	0.06917794	NCBIGene:152098
ZDBF2	0.09679176	NCBIGene:57683
ZDHHC1	0.07739305	NCBIGene:29800
ZDHHC11	0.13597551	NCBIGene:79844
ZDHHC11B	0	NCBIGene:653082
ZDHHC12	0.07977534	NCBIGene:84885
ZDHHC13	0.28460702	NCBIGene:54503
ZDHHC14	0.52480991	NCBIGene:79683
ZDHHC16	0.09799092	NCBIGene:84287
ZDHHC17	0.98821996	NCBIGene:23390
ZDHHC18	0.07638933	NCBIGene:84243
ZDHHC19	0.05056667	NCBIGene:131540
ZDHHC2	0.0672188	NCBIGene:51201
ZDHHC20	0.08800637	NCBIGene:253832
ZDHHC21	0.1268424	NCBIGene:340481
ZDHHC22	0.15235069	NCBIGene:283576
ZDHHC23	0.19137496	NCBIGene:254887
ZDHHC24	0.05857482	NCBIGene:254359
ZDHHC3	0.23214668	NCBIGene:51304
ZDHHC4	0.16844659	NCBIGene:55146
ZDHHC5	0.70623671	NCBIGene:25921
ZDHHC6	0.1313461	NCBIGene:64429
ZDHHC7	0.06690889	NCBIGene:55625
ZDHHC8	0.19724637	NCBIGene:29801
ZEB1	0.98538975	NCBIGene:6935
ZEB2	0.99768168	NCBIGene:9839
ZER1	0.69526665	NCBIGene:10444
ZFAND1	0	NCBIGene:79752
ZFAND2A	0.07364344	NCBIGene:90637
ZFAND2B	0.06535259	NCBIGene:130617
ZFAND3	0.64343416	NCBIGene:60685
ZFAND4	0.12111326	NCBIGene:93550
ZFAND5	0.26322072	NCBIGene:7763
ZFAND6	0.21610235	NCBIGene:54469
ZFAT	0.06566518	NCBIGene:57623
ZFC3H1	0.65800111	NCBIGene:196441
ZFHX2	0.60546887	NCBIGene:85446
ZFHX3	0.96584512	NCBIGene:463
ZFHX4	0.94517972	NCBIGene:79776
ZFP1	0.08015604	NCBIGene:162239
ZFP14	0.10909684	NCBIGene:57677
ZFP2	0.17965808	NCBIGene:80108
ZFP28	0.07962928	NCBIGene:140612
ZFP3	0.12181518	NCBIGene:124961
ZFP30	0.11526414	NCBIGene:22835
ZFP36	0.49439079	NCBIGene:7538
ZFP36L1	0.69307505	NCBIGene:677
ZFP36L2	0.26789813	NCBIGene:678
ZFP37	0.18618318	NCBIGene:7539
ZFP41	0.11226362	NCBIGene:286128
ZFP42	0.14027613	NCBIGene:132625
ZFP57	0.12541677	NCBIGene:346171
ZFP62	0.16857484	NCBIGene:643836
ZFP64	0.32423316	NCBIGene:55734
ZFP69	0.14264901	NCBIGene:339559
ZFP69B	0.1640357	NCBIGene:65243
ZFP82	0.10453955	NCBIGene:284406
ZFP90	0.10312578	NCBIGene:146198
ZFP91	0.35495423	NCBIGene:80829
ZFPL1	0.38196177	NCBIGene:7542
ZFPM1	0.31746956	NCBIGene:161882
ZFPM2	0.99734889	NCBIGene:23414
ZFR	0.6898199	NCBIGene:51663
ZFR2	0.07154848	NCBIGene:23217
ZFYVE1	0.68710992	NCBIGene:53349
ZFYVE16	0.18951822	NCBIGene:9765
ZFYVE19	0.20700675	NCBIGene:84936
ZFYVE21	0.28131755	NCBIGene:79038
ZFYVE26	0.10257511	NCBIGene:23503
ZFYVE27	0.11608246	NCBIGene:118813
ZFYVE28	0.25348797	NCBIGene:57732
ZFYVE9	0.98600898	NCBIGene:9372
ZG16	0.13774457	NCBIGene:653808
ZG16B	0.14477327	NCBIGene:124220
ZGLP1	0.17771174	NCBIGene:100125288
ZGPAT	0.0866196	NCBIGene:84619
ZGRF1	0.1023032	NCBIGene:55345
ZHX1	0.36030447	NCBIGene:11244
ZHX2	0.42300573	NCBIGene:22882
ZHX3	0.1671372	NCBIGene:23051
ZIC1	0.99779598	NCBIGene:7545
ZIC2	0.98436767	NCBIGene:7546
ZIC4	0.38591135	NCBIGene:84107
ZIC5	0.72286766	NCBIGene:85416
ZIK1	0.13043949	NCBIGene:284307
ZIM2	0.11194615	NCBIGene:23619
ZIM3	0.27373104	NCBIGene:114026
ZKSCAN1	0.16866706	NCBIGene:7586
ZKSCAN2	0.08336717	NCBIGene:342357
ZKSCAN3	0.10945304	NCBIGene:80317
ZKSCAN4	0.0932399	NCBIGene:387032
ZKSCAN5	0.07622079	NCBIGene:23660
ZKSCAN7	0.09557318	NCBIGene:55888
ZKSCAN8	0.11653879	NCBIGene:7745
ZMAT2	0.9798002	NCBIGene:153527
ZMAT3	0.13230775	NCBIGene:64393
ZMAT4	0.10797233	NCBIGene:79698
ZMAT5	0.11501155	NCBIGene:55954
ZMIZ1	0.99569586	NCBIGene:57178
ZMIZ2	0.12689543	NCBIGene:83637
ZMPSTE24	0.1374836	NCBIGene:10269
ZMYM1	0.06783664	NCBIGene:79830
ZMYM2	0.65339361	NCBIGene:7750
ZMYM4	0.91858047	NCBIGene:9202
ZMYM5	0.08488655	NCBIGene:9205
ZMYM6	0.06533489	NCBIGene:9204
ZMYND10	0.0687877	NCBIGene:51364
ZMYND11	0.96362006	NCBIGene:10771
ZMYND12	0.06476667	NCBIGene:84217
ZMYND15	0.05370339	NCBIGene:84225
ZMYND19	0.25763096	NCBIGene:116225
ZMYND8	0.44411441	NCBIGene:23613
ZNF10	0.09808682	NCBIGene:7556
ZNF100	0.1733996	NCBIGene:163227
ZNF101	0.14251775	NCBIGene:94039
ZNF106	0.07875966	NCBIGene:64397
ZNF107	0.11907576	NCBIGene:51427
ZNF112	0.09732401	NCBIGene:7771
ZNF114	0.15863414	NCBIGene:163071
ZNF117	0.07062353	NCBIGene:51351
ZNF12	0.11644867	NCBIGene:7559
ZNF121	0.16075256	NCBIGene:7675
ZNF124	0.14099221	NCBIGene:7678
ZNF131	0.58162022	NCBIGene:7690
ZNF132	0.11949395	NCBIGene:7691
ZNF133	0.29833429	NCBIGene:7692
ZNF134	0.06213483	NCBIGene:7693
ZNF135	0.12313346	NCBIGene:7694
ZNF136	0.08246645	NCBIGene:7695
ZNF138	0.08135271	NCBIGene:7697
ZNF14	0.17511875	NCBIGene:7561
ZNF140	0.10375702	NCBIGene:7699
ZNF141	0.06275131	NCBIGene:7700
ZNF142	0.18769998	NCBIGene:7701
ZNF143	0.16078815	NCBIGene:7702
ZNF146	0.43682952	NCBIGene:7705
ZNF148	0.94396774	NCBIGene:7707
ZNF154	0.07940605	NCBIGene:7710
ZNF155	0.11603903	NCBIGene:7711
ZNF16	0.37578779	NCBIGene:7564
ZNF160	0.06670259	NCBIGene:90338
ZNF165	0.06556838	NCBIGene:7718
ZNF169	0.17397854	NCBIGene:169841
ZNF17	0.07434174	NCBIGene:7565
ZNF174	0.08492001	NCBIGene:7727
ZNF175	0.07778029	NCBIGene:7728
ZNF177	0.11514144	NCBIGene:7730
ZNF18	0.07481738	NCBIGene:7566
ZNF180	0.09255152	NCBIGene:7733
ZNF181	0.19717322	NCBIGene:339318
ZNF184	0.10389502	NCBIGene:7738
ZNF189	0.08628719	NCBIGene:7743
ZNF19	0.11330202	NCBIGene:7567
ZNF195	0.1853576	NCBIGene:7748
ZNF197	0.15838777	NCBIGene:10168
ZNF2	0.17115304	NCBIGene:7549
ZNF20	0.07180595	NCBIGene:7675
ZNF200	0.09021822	NCBIGene:7752
ZNF202	0.17583259	NCBIGene:7753
ZNF205	0.08762725	NCBIGene:7755
ZNF207	0.27069957	NCBIGene:7756
ZNF208	0.10327707	NCBIGene:7757
ZNF211	0.14483882	NCBIGene:10520
ZNF212	0.14127615	NCBIGene:7988
ZNF213	0.13182227	NCBIGene:7760
ZNF214	0.34239773	NCBIGene:7761
ZNF215	0.24231359	NCBIGene:7762
ZNF217	0.75565613	NCBIGene:7764
ZNF219	0.71537028	NCBIGene:51222
ZNF22	0.22943529	NCBIGene:7570
ZNF221	0.09848648	NCBIGene:7638
ZNF222	0.13638232	NCBIGene:7673
ZNF223	0.12183638	NCBIGene:7766
ZNF224	0.11356845	NCBIGene:7767
ZNF225	0.11206616	NCBIGene:1958
ZNF226	0.18432274	NCBIGene:7769
ZNF227	0.0833366	NCBIGene:7770
ZNF229	0.12121285	NCBIGene:7772
ZNF23	0.14258452	NCBIGene:7571
ZNF230	0.06504189	NCBIGene:7773
ZNF232	0.07336176	NCBIGene:7775
ZNF233	0.18110865	NCBIGene:7767
ZNF234	0.20167487	NCBIGene:10780
ZNF235	0.14257921	NCBIGene:9310
ZNF236	0.68427862	NCBIGene:7776
ZNF239	0.11296513	NCBIGene:8187
ZNF24	0.56996898	NCBIGene:7572
ZNF248	0.15104516	NCBIGene:57209
ZNF25	0.11646797	NCBIGene:219749
ZNF250	0.11396196	NCBIGene:58500
ZNF251	0.08625777	NCBIGene:90987
ZNF253	0.1222125	NCBIGene:56242
ZNF254	0.09163261	NCBIGene:9534
ZNF256	0.07046135	NCBIGene:10172
ZNF257	0.09657757	NCBIGene:113835
ZNF260	0.18258568	NCBIGene:339324
ZNF263	0.08025507	NCBIGene:10127
ZNF264	0.06675829	NCBIGene:9422
ZNF266	0.12254931	NCBIGene:10781
ZNF267	0.07402014	NCBIGene:10308
ZNF268	0.11264535	NCBIGene:10795
ZNF273	0.09270521	NCBIGene:10793
ZNF274	0.11856364	NCBIGene:10782
ZNF276	0.05592175	NCBIGene:92822
ZNF277	0.17445121	NCBIGene:11179
ZNF28	0.14327296	NCBIGene:7576
ZNF280A	0.12687716	NCBIGene:129025
ZNF280B	0.12683879	NCBIGene:140883
ZNF280D	0.38674805	NCBIGene:54816
ZNF281	0.792916	NCBIGene:23528
ZNF282	0.20007	NCBIGene:8427
ZNF283	0.21224924	NCBIGene:284349
ZNF284	0.13585766	NCBIGene:342909
ZNF285	0.07578375	NCBIGene:26974
ZNF286A	0.11849222	NCBIGene:57335
ZNF287	0.16273607	NCBIGene:57336
ZNF292	0.49322729	NCBIGene:23036
ZNF296	0.36206414	NCBIGene:162979
ZNF3	0.14493794	NCBIGene:7551
ZNF30	0.12359601	NCBIGene:90075
ZNF300	0.07344405	NCBIGene:91975
ZNF302	0.06761323	NCBIGene:55900
ZNF304	0.22453162	NCBIGene:57343
ZNF311	0.06959148	NCBIGene:282890
ZNF317	0.09863388	NCBIGene:57693
ZNF318	0.10854775	NCBIGene:24149
ZNF319	0.74369539	NCBIGene:57567
ZNF32	0.18104416	NCBIGene:150
ZNF320	0.06740768	NCBIGene:162967
ZNF322	0.17658361	NCBIGene:79692
ZNF324	0.15313902	NCBIGene:25799
ZNF324B	0.09939897	NCBIGene:388569
ZNF326	0.66047356	NCBIGene:284695
ZNF329	0.10979959	NCBIGene:79673
ZNF330	0.17892911	NCBIGene:27309
ZNF331	0.17772917	NCBIGene:55422
ZNF333	0.07132247	NCBIGene:84449
ZNF334	0.07808169	NCBIGene:55713
ZNF335	0.11214629	NCBIGene:63925
ZNF337	0.07325905	NCBIGene:26152
ZNF33A	0.06667624	NCBIGene:7581
ZNF33B	0.09820782	NCBIGene:7582
ZNF34	0.10164687	NCBIGene:80778
ZNF341	0.10225022	NCBIGene:84905
ZNF343	0.17615792	NCBIGene:79175
ZNF345	0.20675583	NCBIGene:25850
ZNF346	0.20676429	NCBIGene:23567
ZNF347	0.10142203	NCBIGene:84671
ZNF35	0.08338141	NCBIGene:7584
ZNF350	0.08697262	NCBIGene:59348
ZNF354A	0.08687489	NCBIGene:6940
ZNF354B	0.09284315	NCBIGene:117608
ZNF354C	0.08169445	NCBIGene:30832
ZNF358	0.5593759	NCBIGene:140467
ZNF362	0.68767595	NCBIGene:149076
ZNF365	0.07686194	NCBIGene:22891
ZNF366	0.20814073	NCBIGene:167465
ZNF367	0.58045352	NCBIGene:195828
ZNF37A	0.0849931	NCBIGene:7587
ZNF382	0.24009751	NCBIGene:84911
ZNF383	0.2513038	NCBIGene:163087
ZNF384	0.9440324	NCBIGene:171017
ZNF385A	0.4026228	NCBIGene:25946
ZNF385B	0.18122023	NCBIGene:151126
ZNF385C	0.17989624	NCBIGene:201181
ZNF385D	0.31748342	NCBIGene:79750
ZNF391	0.20653779	NCBIGene:346157
ZNF394	0.0848678	NCBIGene:84124
ZNF395	0.48846553	NCBIGene:55893
ZNF396	0.11179104	NCBIGene:252884
ZNF397	0.06626714	NCBIGene:84307
ZNF398	0.23568685	NCBIGene:57541
ZNF404	0.10678935	NCBIGene:342908
ZNF407	0.16787348	NCBIGene:55628
ZNF408	0.08150323	NCBIGene:161882
ZNF410	0.24252688	NCBIGene:57862
ZNF414	0.09014305	NCBIGene:84330
ZNF415	0.06432208	NCBIGene:55786
ZNF416	0.06813446	NCBIGene:55659
ZNF417	0.18907515	NCBIGene:147687
ZNF418	0.14112483	NCBIGene:147686
ZNF419	0.08589083	NCBIGene:79744
ZNF420	0.12027896	NCBIGene:147923
ZNF423	0.98127961	NCBIGene:23090
ZNF425	0.3017411	NCBIGene:155054
ZNF426	0.14254208	NCBIGene:79088
ZNF428	0.17121808	NCBIGene:126299
ZNF429	0.10911744	NCBIGene:353088
ZNF43	0.09748576	NCBIGene:7594
ZNF430	0.0636494	NCBIGene:80264
ZNF431	0.06705349	NCBIGene:170959
ZNF432	0.09541041	NCBIGene:9668
ZNF433	0.104041	NCBIGene:163059
ZNF436	0.18720009	NCBIGene:80818
ZNF438	0.07489817	NCBIGene:220929
ZNF439	0.1545573	NCBIGene:90594
ZNF44	0.08984719	NCBIGene:51710
ZNF440	0.11920821	NCBIGene:126070
ZNF441	0.08948826	NCBIGene:126068
ZNF442	0.09224554	NCBIGene:79973
ZNF443	0.07197377	NCBIGene:10224
ZNF444	0.22024095	NCBIGene:55311
ZNF445	0.27191888	NCBIGene:353274
ZNF446	0.08502908	NCBIGene:55663
ZNF45	0.07343966	NCBIGene:7596
ZNF451	0.07439978	NCBIGene:26036
ZNF454	0.07950526	NCBIGene:285676
ZNF460	0.22834763	NCBIGene:10794
ZNF461	0.09445763	NCBIGene:92283
ZNF462	0.91529337	NCBIGene:58499
ZNF467	0.20867132	NCBIGene:168544
ZNF468	0.12985441	NCBIGene:90333
ZNF469	0.27264516	NCBIGene:84627
ZNF470	0.09294118	NCBIGene:388566
ZNF471	0.37627716	NCBIGene:57573
ZNF473	0.28499467	NCBIGene:25888
ZNF474	0.16398871	NCBIGene:64397
ZNF479	0.09482813	NCBIGene:90827
ZNF48	0.09208032	NCBIGene:197407
ZNF480	0.06901364	NCBIGene:147657
ZNF483	0.14495765	NCBIGene:158399
ZNF484	0.15613625	NCBIGene:83744
ZNF485	0.10269884	NCBIGene:220992
ZNF486	0.0802258	NCBIGene:90649
ZNF487	0.05464683	NCBIGene:642819
ZNF488	0.07563744	NCBIGene:118738
ZNF490	0.08383971	NCBIGene:57474
ZNF491	0.08469967	NCBIGene:126069
ZNF492	0.11519949	NCBIGene:57615
ZNF493	0.06537009	NCBIGene:284443
ZNF496	0.58177229	NCBIGene:84838
ZNF497	0.24302441	NCBIGene:162968
ZNF500	0.06114867	NCBIGene:26048
ZNF501	0.08500473	NCBIGene:115560
ZNF502	0.10797397	NCBIGene:91392
ZNF503	0.83086023	NCBIGene:84858
ZNF506	0.16609379	NCBIGene:440515
ZNF507	0.13824362	NCBIGene:22847
ZNF510	0.16593954	NCBIGene:22869
ZNF511	0.05733408	NCBIGene:118472
ZNF512	0.34420518	NCBIGene:84450
ZNF512B	0.41194248	NCBIGene:57473
ZNF513	0.87573823	NCBIGene:130557
ZNF514	0.12795918	NCBIGene:84874
ZNF516	0.11194075	NCBIGene:9658
ZNF517	0.10798772	NCBIGene:340385
ZNF518B	0.09480871	NCBIGene:85460
ZNF519	0.07528209	NCBIGene:162655
ZNF521	0.99875219	NCBIGene:25925
ZNF524	0.14982471	NCBIGene:147807
ZNF525	0.04978757	NCBIGene:170958
ZNF526	0.08597041	NCBIGene:116115
ZNF527	0.08076292	NCBIGene:84503
ZNF528	0.10597005	NCBIGene:84436
ZNF529	0.08569927	NCBIGene:57711
ZNF530	0.1255399	NCBIGene:348327
ZNF532	0.8003001	NCBIGene:55205
ZNF534	0.12591073	NCBIGene:147658
ZNF536	0.89123347	NCBIGene:9745
ZNF540	0.06312499	NCBIGene:163255
ZNF541	0.23615223	NCBIGene:84215
ZNF543	0.13406294	NCBIGene:125919
ZNF544	0.13377553	NCBIGene:27300
ZNF546	0.09843078	NCBIGene:339327
ZNF547	0.14613148	NCBIGene:284306
ZNF548	0.07047226	NCBIGene:147694
ZNF549	0.06986676	NCBIGene:256051
ZNF550	0.21008662	NCBIGene:162972
ZNF551	0.09402667	NCBIGene:90233
ZNF552	0.08591463	NCBIGene:79818
ZNF554	0.08983351	NCBIGene:115196
ZNF555	0.09896494	NCBIGene:148254
ZNF556	0.08600172	NCBIGene:80032
ZNF557	0.11846514	NCBIGene:79230
ZNF558	0.08066442	NCBIGene:148156
ZNF559	0.08754407	NCBIGene:84527
ZNF560	0.05830411	NCBIGene:147741
ZNF561	0.06344496	NCBIGene:93134
ZNF562	0.07463664	NCBIGene:54811
ZNF563	0.07522276	NCBIGene:147837
ZNF564	0.07164982	NCBIGene:163050
ZNF565	0.11243025	NCBIGene:147929
ZNF566	0.16422632	NCBIGene:84924
ZNF567	0.16416763	NCBIGene:163081
ZNF568	0.13237334	NCBIGene:374900
ZNF569	0.11167957	NCBIGene:148266
ZNF57	0.06848592	NCBIGene:126295
ZNF570	0.08320616	NCBIGene:148268
ZNF571	0.0886959	NCBIGene:51276
ZNF572	0.07848261	NCBIGene:137209
ZNF573	0.1425254	NCBIGene:126231
ZNF574	0.36011193	NCBIGene:64763
ZNF575	0.14077863	NCBIGene:284346
ZNF576	0.08076975	NCBIGene:79177
ZNF577	0.06188893	NCBIGene:84765
ZNF578	0.11668422	NCBIGene:147660
ZNF579	0.16233228	NCBIGene:163033
ZNF580	0.2059007	NCBIGene:51157
ZNF581	0.12459881	NCBIGene:29903
ZNF582	0.05204118	NCBIGene:147948
ZNF583	0.14860271	NCBIGene:147949
ZNF584	0.12427954	NCBIGene:201514
ZNF585A	0.47551386	NCBIGene:199704
ZNF585B	0.0861242	NCBIGene:92285
ZNF586	0.06503097	NCBIGene:54807
ZNF587	0.11878038	NCBIGene:84914
ZNF587B	0.07578018	NCBIGene:100293516
ZNF589	0.07491034	NCBIGene:51385
ZNF592	0.29530151	NCBIGene:9640
ZNF593	0.08428827	NCBIGene:51042
ZNF594	0.13414775	NCBIGene:84622
ZNF595	0.12563856	NCBIGene:152687
ZNF596	0.07791815	NCBIGene:169270
ZNF597	0.08278619	NCBIGene:146434
ZNF598	0.1066182	NCBIGene:90850
ZNF599	0.08458757	NCBIGene:148103
ZNF600	0.11593919	NCBIGene:162966
ZNF605	0.40200416	NCBIGene:100289635
ZNF606	0.12645707	NCBIGene:80095
ZNF607	0.08956003	NCBIGene:84775
ZNF608	0.94443444	NCBIGene:57507
ZNF609	0.63808585	NCBIGene:23060
ZNF610	0.12661277	NCBIGene:162963
ZNF611	0.12008842	NCBIGene:81856
ZNF613	0.08151657	NCBIGene:79898
ZNF614	0.09650076	NCBIGene:80110
ZNF615	0.10109857	NCBIGene:284370
ZNF616	0.11507233	NCBIGene:90317
ZNF618	0.59713974	NCBIGene:114991
ZNF619	0.07828564	NCBIGene:285267
ZNF620	0.08682083	NCBIGene:253639
ZNF621	0.15043684	NCBIGene:285268
ZNF622	0.12295913	NCBIGene:90441
ZNF623	0.08261427	NCBIGene:9831
ZNF624	0.08600379	NCBIGene:57547
ZNF625	0.10927885	NCBIGene:90589
ZNF626	0.13388514	NCBIGene:199777
ZNF627	0.06097384	NCBIGene:199692
ZNF628	0.61513465	NCBIGene:89887
ZNF629	0.86136274	NCBIGene:23361
ZNF638	0.69681811	NCBIGene:27332
ZNF639	0.15119714	NCBIGene:51193
ZNF641	0.08504932	NCBIGene:121274
ZNF644	0.56604705	NCBIGene:84146
ZNF646	0.22899307	NCBIGene:9726
ZNF648	0.21146475	NCBIGene:127665
ZNF649	0.16428758	NCBIGene:65251
ZNF652	0.48426946	NCBIGene:22834
ZNF653	0.13953499	NCBIGene:115950
ZNF654	0.66572019	NCBIGene:55279
ZNF655	0.1149216	NCBIGene:79027
ZNF658	0.1165622	NCBIGene:26149
ZNF66	0.05179284	NCBIGene:7617
ZNF660	0.07686295	NCBIGene:285349
ZNF662	0.14792983	NCBIGene:389114
ZNF664	0.52754081	NCBIGene:144348
ZNF665	0.08680297	NCBIGene:79788
ZNF667	0.0720219	NCBIGene:63934
ZNF668	0.23145444	NCBIGene:79759
ZNF669	0.06227743	NCBIGene:79862
ZNF670	0.09526147	NCBIGene:93474
ZNF671	0.14736777	NCBIGene:79891
ZNF672	0.16184706	NCBIGene:79894
ZNF675	0.0687896	NCBIGene:171392
ZNF676	0.11175247	NCBIGene:163223
ZNF677	0.09635048	NCBIGene:342926
ZNF678	0.08673872	NCBIGene:339500
